bp_num_ips,bp_num_tm,code_upw,upw,bp_nm,type_etablissement,postal_cd
730.0,3867,34,UPW BORDJ BOU ARRERIDJ,R MAIL,ETAB  ,34055
736.0,3868,34,UPW BORDJ BOU ARRERIDJ,SEDRATA,ETAB  ,34056
3807.0,3869,34,UPW BORDJ BOU ARRERIDJ,SELATNA,ETAB  ,34057
3808.0,3870,34,UPW BORDJ BOU ARRERIDJ,SIDI-IDIR,ETAB  ,34058
3481.0,3999,39,UPW EL OUED,BAYADA,ETAB  ,39007
3482.0,4000,39,UPW EL OUED,BAYADA-1ER NOVEMBRE,ETAB  ,39008
3483.0,4001,39,UPW EL OUED,EL-OUED-17 OCTOBRE 1961,ETAB  ,39009
3484.0,4002,39,UPW EL OUED,EL-OUED-BELLE-VUE,ETAB  ,39010
3485.0,4003,39,UPW EL OUED,EL-OUED-CHOUHADA,ETAB  ,39011
3486.0,4004,39,UPW EL OUED,EL-OUED-CITE-NADOR,ETAB  ,39012
3487.0,4005,39,UPW EL OUED,HASSI-KHALIFA,ETAB  ,39013
3488.0,4006,39,UPW EL OUED,KOUININE,ETAB  ,39014
3489.0,4007,39,UPW EL OUED,MAGRANE,ETAB  ,39015
3490.0,4008,39,UPW EL OUED,REGUIBA,ETAB  ,39016
3491.0,4009,39,UPW EL OUED,ROBBAH,ETAB  ,39017
3492.0,4010,57,UPW EL-MEGHAIER,SIDI-AMRANE,ETAB  ,39018
3493.0,4011,39,UPW EL OUED,TALEB-LARBI,ETAB  ,39019
3494.0,4012,39,UPW EL OUED,Z GOUM,ETAB  ,39020
3495.0,4013,57,UPW EL-MEGHAIER,AIN-CHOUCHA,ETAB  ,39021
3496.0,4014,57,UPW EL-MEGHAIER,DJAMAA-OUAGHLANA,ETAB  ,39022
3497.0,4015,39,UPW EL OUED,DJEDEIDA,ETAB  ,39023
3498.0,4016,39,UPW EL OUED,DOUAR-EL-MA,ETAB  ,39024
3499.0,4017,57,UPW EL-MEGHAIER,EL-MEGHAIER-1ER MAI,ETAB  ,39025
3500.0,4018,39,UPW EL OUED,EL-OUED-SIDI-MESTOUR,ETAB  ,39026
3501.0,4019,39,UPW EL OUED,GHAMRA,ETAB  ,39027
3502.0,4020,39,UPW EL OUED,GUEMAR-CHOUHADA,ETAB  ,39028
3503.0,4021,39,UPW EL OUED,HASSANI-ABDELKRIM,ETAB  ,39029
3504.0,4022,39,UPW EL OUED,MIH-OUENSA,ETAB  ,39030
3505.0,4023,39,UPW EL OUED,NAKHLA,ETAB  ,39031
3506.0,4024,57,UPW EL-MEGHAIER,N CIRA,ETAB  ,39032
3507.0,4025,39,UPW EL OUED,OULED-ALLENDA,ETAB  ,39033
3508.0,4026,57,UPW EL-MEGHAIER,OUM-EL-THIOUR,ETAB  ,39034
3509.0,4027,39,UPW EL OUED,OURMES,ETAB  ,39035
3510.0,4028,39,UPW EL OUED,REGUIBA-20 AOUT 1955,ETAB  ,39036
3511.0,4029,39,UPW EL OUED,SIDI-AOUN,ETAB  ,39037
3512.0,4030,57,UPW EL-MEGHAIER,SIDI-KHELIL,ETAB  ,39038
3513.0,4031,57,UPW EL-MEGHAIER,STILL,ETAB  ,39039
3514.0,4032,39,UPW EL OUED,TAGHZOUT,ETAB  ,39040
3515.0,4033,57,UPW EL-MEGHAIER,TAMERNA,ETAB  ,39041
3516.0,4034,57,UPW EL-MEGHAIER,TENEDLA-EL-BERD,ETAB  ,39042
3517.0,4035,57,UPW EL-MEGHAIER,TIGDIDINE,ETAB  ,39043
3518.0,4036,39,UPW EL OUED,TRIFAOUI,ETAB  ,39044
3519.0,4037,57,UPW EL-MEGHAIER,AIN-CHEIKH,ETAB  ,39045
3520.0,4038,39,UPW EL OUED,AKFADOU,ETAB  ,39046
3521.0,4039,39,UPW EL OUED,AYAICHA,ETAB  ,39047
3522.0,4040,39,UPW EL OUED,BENI-GUECHA,ETAB  ,39048
3523.0,4041,57,UPW EL-MEGHAIER,CHEMORA,ETAB  ,39049
3524.0,4042,39,UPW EL OUED,DEBILA-CHERGUIA,ETAB  ,39050
3525.0,4043,57,UPW EL-MEGHAIER,DENDOUGA,ETAB  ,39051
3526.0,4044,39,UPW EL OUED,DJEDEIDA-SIDI-AOUN,ETAB  ,39052
3527.0,4045,39,UPW EL OUED,DOKKAR,ETAB  ,39053
3528.0,4046,39,UPW EL OUED,DRIMINI,ETAB  ,39054
3529.0,4047,39,UPW EL OUED,EL-AGUILA,ETAB  ,39055
3530.0,4048,57,UPW EL-MEGHAIER,EL-ARFIANE,ETAB  ,39056
3531.0,4049,57,UPW EL-MEGHAIER,EL-BAADJ,ETAB  ,39057
3532.0,4050,39,UPW EL OUED,EL-KHOBNA,ETAB  ,39058
3533.0,4051,39,UPW EL OUED,HAMADINE,ETAB  ,39059
3534.0,4052,39,UPW EL OUED,HAMAISSA,ETAB  ,39060
3535.0,4053,39,UPW EL OUED,HAMRAIA,ETAB  ,39061
3536.0,4054,39,UPW EL OUED,HOBBA,ETAB  ,39062
3537.0,4055,39,UPW EL OUED,LIZERG,ETAB  ,39063
3538.0,4056,57,UPW EL-MEGHAIER,MAZER-ZAOUIA,ETAB  ,39064
3539.0,4057,39,UPW EL OUED,MEGUIBRA,ETAB  ,39065
3540.0,4058,39,UPW EL OUED,MERZAKA,ETAB  ,39066
3541.0,4059,57,UPW EL-MEGHAIER,M RARA,ETAB  ,39067
3542.0,4060,39,UPW EL OUED,NAKHLA-GHERBIA,ETAB  ,39068
3543.0,4061,39,UPW EL OUED,NEZLET-MAHDA,ETAB  ,39069
3544.0,4062,39,UPW EL OUED,OGLAT-AMICHE,ETAB  ,39070
3545.0,4063,39,UPW EL OUED,OUED-TOURK,ETAB  ,39071
3546.0,4064,39,UPW EL OUED,SAHABANE,ETAB  ,39072
3547.0,4065,39,UPW EL OUED,SAHAN-BERRI,ETAB  ,39073
3548.0,4066,39,UPW EL OUED,SOUALAH,ETAB  ,39074
3549.0,4067,39,UPW EL OUED,SOUIHLA,ETAB  ,39075
3550.0,4068,57,UPW EL-MEGHAIER,ZAOUALIA,ETAB  ,39076
3551.0,4069,39,UPW EL OUED,Z GOUM-CHEIKH-EL-ADOUANI,ETAB  ,39077
3552.0,4070,39,UPW EL OUED,OUM Z BED,ETAB  ,39078
3553.0,4071,39,UPW EL OUED,EL GHERBIA,ETAB  ,39079
3554.0,4072,39,UPW EL OUED,EL-OUED-EL-QODS,ETAB  ,39080
3555.0,4073,39,UPW EL OUED,DOUILAT,ETAB  ,39081
3556.0,4074,39,UPW EL OUED,EL-AOUACHIR,ETAB  ,39082
3557.0,4075,39,UPW EL OUED,TAGHZOUT-EL-ISTIKLAL,ETAB  ,39083
3558.0,4076,39,UPW EL OUED,EL-OUED-19 MARS,ETAB  ,39084
3559.0,4077,39,UPW EL OUED,OUED-ALENDA-18 FEVRIER,ETAB  ,39085
3560.0,4078,57,UPW EL-MEGHAIER,SIDI-KHELIL-ESSALAMA,ETAB  ,39086
3561.0,4079,39,UPW EL OUED,ROBBAH-ALI-DERBAL,ETAB  ,39087
3562.0,4080,39,UPW EL OUED,EL-OUED-CITE-UNIVERSITAIRE,ETAB  ,39088
3563.0,4081,39,UPW EL OUED,EL-OUED-SAHAN,ETAB  ,39089
3564.0,4082,39,UPW EL OUED,HASSI-KHALIFA-CHOUAIHA,ETAB  ,39090
3565.0,4083,39,UPW EL OUED,EL-OUED-GARE-ROUTIERE,ETAB  ,39091
3566.0,4084,57,UPW EL-MEGHAIER,DJAMAA-GARE-ROUTIERE,ETAB  ,39092
3567.0,4085,39,UPW EL OUED,KOUININE-01 NOVEMBRE,ETAB  ,39093
3568.0,4086,39,UPW EL OUED,BAYADA-CITE-IZDIHAR,ETAB  ,39094
3569.0,4087,39,UPW EL OUED,MIH-CHEIKH,ETAB  ,39095
3570.0,4088,39,UPW EL OUED,EL-GHANAMI,ETAB  ,39096
339.0,4089,40,UPW KHENCHELA,KHENCHELA-RP,ETAB  ,40000
341.0,4090,40,UPW KHENCHELA,KAIS,ETAB  ,40001
340.0,4091,40,UPW KHENCHELA,KHENCHELA-AN-NASR,ETAB  ,40002
2488.0,4092,40,UPW KHENCHELA,KHENCHELA-EL-HOURIA,ETAB  ,40003
2489.0,4093,40,UPW KHENCHELA,KHENCHELA-EL-KAHINA,ETAB  ,40004
2490.0,4094,40,UPW KHENCHELA,AIN-TOUILA,ETAB  ,40005
2491.0,4095,40,UPW KHENCHELA,BABAR,ETAB  ,40006
2492.0,4096,40,UPW KHENCHELA,BOUHMAMA,ETAB  ,40007
2493.0,4097,40,UPW KHENCHELA,CHECHAR,ETAB  ,40008
2494.0,4098,40,UPW KHENCHELA,KAIS-EL-AMEL,ETAB  ,40009
2495.0,4099,40,UPW KHENCHELA,KHENCHELA-BEN-BOULAID,ETAB  ,40010
2496.0,4100,40,UPW KHENCHELA,TAOUZIENT,ETAB  ,40011
1343.0,4101,40,UPW KHENCHELA,TAZOUGART,ETAB  ,40012
2498.0,4102,40,UPW KHENCHELA,ZOUI,ETAB  ,40013
2499.0,4103,40,UPW KHENCHELA,BAGHAI,ETAB  ,40014
2500.0,4104,40,UPW KHENCHELA,DJELLAL,ETAB  ,40015
2501.0,4105,40,UPW KHENCHELA,EL-HAMMA,ETAB  ,40016
2502.0,4106,40,UPW KHENCHELA,KHENCHELA-1ER NOV.,ETAB  ,40017
2503.0,4107,40,UPW KHENCHELA,KHENCHELA-CITE-HASNAOUI,ETAB  ,40018
2504.0,4108,40,UPW KHENCHELA,KHENCHELA-MOUSSA-REDDAH,ETAB  ,40019
2505.0,4109,40,UPW KHENCHELA,KHENCHELA-SALEM-LALMI,ETAB  ,40020
2506.0,4110,40,UPW KHENCHELA,M TOUSSA,ETAB  ,40021
2507.0,4111,40,UPW KHENCHELA,TABERDGA,ETAB  ,40022
2508.0,4112,40,UPW KHENCHELA,YABOUS,ETAB  ,40023
2509.0,4113,40,UPW KHENCHELA,AIN-AIZAR,ETAB  ,40024
2510.0,4114,40,UPW KHENCHELA,AIN-DJERBOUA,ETAB  ,40025
2511.0,4115,40,UPW KHENCHELA,AIN-LAHMA,ETAB  ,40026
2512.0,4116,40,UPW KHENCHELA,AIN-MIMOUN,ETAB  ,40027
2513.0,4117,40,UPW KHENCHELA,BEKKAR,ETAB  ,40028
2514.0,4118,40,UPW KHENCHELA,BELKITANE,ETAB  ,40029
2515.0,4119,40,UPW KHENCHELA,CHELIA,ETAB  ,40030
2516.0,4120,40,UPW KHENCHELA,EL-KHARROUB,ETAB  ,40031
2517.0,4121,40,UPW KHENCHELA,EL-OULDJA,ETAB  ,40032
2518.0,4122,40,UPW KHENCHELA,FIDH-EL-ABIADH,ETAB  ,40033
2519.0,4123,40,UPW KHENCHELA,FOUANIS,ETAB  ,40034
2520.0,4124,40,UPW KHENCHELA,FRIDJOU,ETAB  ,40035
2521.0,4125,40,UPW KHENCHELA,HELLA,ETAB  ,40036
2522.0,4126,40,UPW KHENCHELA,KHIRANE,ETAB  ,40037
2523.0,4127,40,UPW KHENCHELA,METIRCHOU,ETAB  ,40038
2524.0,4128,40,UPW KHENCHELA,M SARA,ETAB  ,40039
2525.0,4129,40,UPW KHENCHELA,OULED-AZZEDINE,ETAB  ,40040
2353.0,4256,43,UPW MILA,TAMOULA,ETAB  ,43063
2354.0,4257,43,UPW MILA,TASSAFT,ETAB  ,43064
2355.0,4258,43,UPW MILA,TELERGHMA-Z MALA,ETAB  ,43065
1127.0,4259,43,UPW MILA,MILA-SENNAOUA,ETAB  ,43066
2357.0,4260,43,UPW MILA,FERDJIOUA-EST,ETAB  ,43067
2358.0,4261,43,UPW MILA,CHEGLIBI-MAKHLOUF,ETAB  ,43068
2359.0,4262,43,UPW MILA,OULED-SMAIL,ETAB  ,43069
2360.0,4263,43,UPW MILA,RAS-EL-BIR,ETAB  ,43070
2361.0,4264,43,UPW MILA,BENI-GUECHA-CHOUARA-TORCHE,ETAB  ,43071
2362.0,4265,43,UPW MILA,MILA UNIVERSITE,ETAB  ,43072
469.0,4267,44,UPW AIN DEFLA,AIN-DEFLA-RP,ETAB  ,44000
470.0,4268,44,UPW AIN DEFLA,KHEMIS-MILIANA,ETAB  ,44001
471.0,4269,44,UPW AIN DEFLA,EL-ATTAF,ETAB  ,44002
473.0,4270,44,UPW AIN DEFLA,MILIANA,ETAB  ,44003
616.0,4271,44,UPW AIN DEFLA,BOU-MEDFAA,ETAB  ,44004
1282.0,4272,44,UPW AIN DEFLA,DJENDEL,ETAB  ,44005
1441.0,4273,44,UPW AIN DEFLA,EL-ABADIA,ETAB  ,44006
2231.0,4274,44,UPW AIN DEFLA,AIN-DEFLA-MARTYRS,ETAB  ,44007
2232.0,4275,44,UPW AIN DEFLA,ARIB,ETAB  ,44008
1443.0,4276,44,UPW AIN DEFLA,DJELIDA,ETAB  ,44009
2234.0,4277,44,UPW AIN DEFLA,EL-AMRA,ETAB  ,44010
2235.0,4278,44,UPW AIN DEFLA,EL-ATTAF-8 MAI 1945,ETAB  ,44011
1273.0,4279,44,UPW AIN DEFLA,KHEMIS-MILIANA-DARDARA,ETAB  ,44012
1274.0,4280,44,UPW AIN DEFLA,KHEMIS-MILIANA-ESSALEM,ETAB  ,44013
1275.0,4281,44,UPW AIN DEFLA,KHEMIS-MILIANA-SOUAMAA,ETAB  ,44014
1277.0,4282,44,UPW AIN DEFLA,KHEMIS-MILIANA-SOUFFAY,ETAB  ,44015
2240.0,4283,44,UPW AIN DEFLA,MILIANA-KORKAH,ETAB  ,44016
2241.0,4284,44,UPW AIN DEFLA,ROUINA,ETAB  ,44017
2242.0,4285,44,UPW AIN DEFLA,AIN-LECHIAKH,ETAB  ,44018
2243.0,4286,44,UPW AIN DEFLA,AIN-SULTAN,ETAB  ,44019
1281.0,4287,44,UPW AIN DEFLA,AIN-TORKI,ETAB  ,44020
2245.0,4288,44,UPW AIN DEFLA,BORDJ-EMIR-KHALED,ETAB  ,44021
2246.0,4289,44,UPW AIN DEFLA,EL-HASSANIA,ETAB  ,44022
1288.0,4290,44,UPW AIN DEFLA,HAMMAM-RIGHA,ETAB  ,44023
2248.0,4291,44,UPW AIN DEFLA,OUED-CHORFA,ETAB  ,44024
1448.0,4292,44,UPW AIN DEFLA,OULED-MOUSSA-TERCHI,ETAB  ,44025
1446.0,4293,44,UPW AIN DEFLA,SIDI-BOUABIDA,ETAB  ,44026
2251.0,4294,44,UPW AIN DEFLA,SIDI-LAKHDAR,ETAB  ,44027
1447.0,4295,44,UPW AIN DEFLA,TACHETA-ZOUGGARA,ETAB  ,44028
2253.0,4296,44,UPW AIN DEFLA,TARIK-IBN-ZIAD,ETAB  ,44029
1450.0,4297,44,UPW AIN DEFLA,TIBERKANINE,ETAB  ,44030
2255.0,4298,44,UPW AIN DEFLA,ZEDDINE,ETAB  ,44031
2256.0,4299,44,UPW AIN DEFLA,AIN-BOUYAHIA,ETAB  ,44032
2257.0,4300,44,UPW AIN DEFLA,AIN-DEFLA-MAZOUNI,ETAB  ,44033
2258.0,4301,44,UPW AIN DEFLA,AIN-DEM,ETAB  ,44034
2259.0,4302,44,UPW AIN DEFLA,AIN-EL-BENIAN,ETAB  ,44035
1278.0,4303,44,UPW AIN DEFLA,AMOURAH,ETAB  ,44036
2261.0,4304,44,UPW AIN DEFLA,BABA-DRISS-AOUAIDIA,ETAB  ,44037
2262.0,4305,44,UPW AIN DEFLA,BELAAS,ETAB  ,44038
2263.0,4306,44,UPW AIN DEFLA,BEL-ABBES,ETAB  ,44039
2264.0,4307,44,UPW AIN DEFLA,BEN-ALLEL,ETAB  ,44040
2265.0,4308,44,UPW AIN DEFLA,BETHAIA,ETAB  ,44041
1290.0,4309,44,UPW AIN DEFLA,BIR-BOUCHE,ETAB  ,44042
2267.0,4310,44,UPW AIN DEFLA,BIR-OULED-KHALIFA,ETAB  ,44043
2268.0,4311,44,UPW AIN DEFLA,BOURACHED,ETAB  ,44044
2269.0,4312,44,UPW AIN DEFLA,CHEIKH-BENYAHIA,ETAB  ,44045
2270.0,4313,44,UPW AIN DEFLA,DJEBABRA,ETAB  ,44046
2271.0,4314,44,UPW AIN DEFLA,DJEMAA-OULED-CHEIKH,ETAB  ,44047
2272.0,4315,44,UPW AIN DEFLA,HOCEINIA,ETAB  ,44048
2273.0,4316,44,UPW AIN DEFLA,MATMATA,ETAB  ,44049
2274.0,4317,44,UPW AIN DEFLA,MEKHATRIA-KLITINE-MOHAMED,ETAB  ,44050
2275.0,4318,44,UPW AIN DEFLA,MOULAY-ABDELKADER,ETAB  ,44051
1283.0,4319,44,UPW AIN DEFLA,OUED-DJEMAA,ETAB  ,44052
2277.0,4320,44,UPW AIN DEFLA,OUED-ZEBBOUDJ,ETAB  ,44053
2278.0,4321,44,UPW AIN DEFLA,OULED-BELGACEM,ETAB  ,44054
2279.0,4322,44,UPW AIN DEFLA,SAIDIA,ETAB  ,44055
2280.0,4323,44,UPW AIN DEFLA,SIDI-HAMOU,ETAB  ,44056
2281.0,4324,44,UPW AIN DEFLA,SIDI-SAAD,ETAB  ,44057
2282.0,4325,44,UPW AIN DEFLA,SOUK-LETHNINE,ETAB  ,44058
2283.0,4326,44,UPW AIN DEFLA,ZOUGGALA,ETAB  ,44059
2284.0,4327,44,UPW AIN DEFLA,FEGHAILIA,ETAB  ,44060
2285.0,4328,44,UPW AIN DEFLA,MOKARI-DAHMANE,ETAB  ,44061
2286.0,4329,44,UPW AIN DEFLA,OULED-BESSA,ETAB  ,44062
2287.0,4330,44,UPW AIN DEFLA,OULED-SI-AHMED,ETAB  ,44063
2288.0,4331,44,UPW AIN DEFLA,OUED-BEDDA,ETAB  ,44064
2289.0,4332,44,UPW AIN DEFLA,KHEMIS-MILIANA-UNIVERSITE,ETAB  ,44065
403.0,4333,45,UPW NAAMA,NAAMA-RP,ETAB  ,45000
405.0,4334,45,UPW NAAMA,AIN-SEFRA,ETAB  ,45001
404.0,4335,45,UPW NAAMA,MECHERIA,ETAB  ,45002
2176.0,4336,45,UPW NAAMA,AIN-SEFRA-BOUMRIFEG,ETAB  ,45003
2177.0,4337,45,UPW NAAMA,EL-BIODH,ETAB  ,45004
2178.0,4338,45,UPW NAAMA,MEKMEN-BEN-AMAR,ETAB  ,45005
2179.0,4339,45,UPW NAAMA,NAAMA-MAAROUF-FARADJI,ETAB  ,45006
2180.0,4340,45,UPW NAAMA,ABDELMOULA,ETAB  ,45007
2181.0,4341,45,UPW NAAMA,AIN-BEN-KHELIL,ETAB  ,45008
2182.0,4342,45,UPW NAAMA,AIN-SEFRA-MOUILEH,ETAB  ,45009
2183.0,4343,45,UPW NAAMA,AIN-SEFRA-SAADA,ETAB  ,45010
2184.0,4344,45,UPW NAAMA,AIN-SEFRA-KSAR-SIDI-BOUTKHIL,ETAB  ,45011
1307.0,4345,45,UPW NAAMA,ASLA,ETAB  ,45012
2186.0,4346,45,UPW NAAMA,DJENIEN-BOUREZG-GRIOUI-MOHAMED,ETAB  ,45013
2187.0,4347,45,UPW NAAMA,KALAAT-CHEIKH-BOUAMAMA,ETAB  ,45014
2188.0,4348,45,UPW NAAMA,MECHERIA-BACHIRI-MOHAMED,ETAB  ,45015
2189.0,4349,45,UPW NAAMA,MECHERIA-BADAOUI,ETAB  ,45016
2190.0,4350,45,UPW NAAMA,MECHERIA-DAHMANI,ETAB  ,45017
2191.0,4351,45,UPW NAAMA,MECHERIA-FRERES-RAHMANI,ETAB  ,45018
2192.0,4352,45,UPW NAAMA,MOGHRAR-FOUGANI,ETAB  ,45019
2193.0,4353,45,UPW NAAMA,NAAMA-EL-KSOUR,ETAB  ,45020
2194.0,4354,45,UPW NAAMA,SFISSIFA,ETAB  ,45021
2195.0,4355,45,UPW NAAMA,AIN-OUARKA,ETAB  ,45022
2196.0,4356,45,UPW NAAMA,BEN-HANDJIR,ETAB  ,45023
2197.0,4357,45,UPW NAAMA,EL-KESDIR,ETAB  ,45024
2198.0,4358,45,UPW NAAMA,HADJRAT-EL-MEGUIL-DJEMIL-ALI,ETAB  ,45025
2199.0,4359,45,UPW NAAMA,HASSI-LABIADH,ETAB  ,45026
2200.0,4360,45,UPW NAAMA,HORCHAIA,ETAB  ,45027
2201.0,4361,45,UPW NAAMA,MEKTER-FORTHASSA,ETAB  ,45028
2202.0,4362,45,UPW NAAMA,OULEKAK,ETAB  ,45029
2203.0,4363,45,UPW NAAMA,TIOUT,ETAB  ,45030
2204.0,4364,45,UPW NAAMA,TIRKOUNT,ETAB  ,45031
2205.0,4365,45,UPW NAAMA,TOUADJEUR,ETAB  ,45032
2206.0,4366,45,UPW NAAMA,AIN-SEFRA-NOUVELLE,ETAB  ,45033
2207.0,4367,45,UPW NAAMA,MECHRIA-AMRANI,ETAB  ,45034
2208.0,4368,45,UPW NAAMA,MECHERIA-EL-WIAM,ETAB  ,45035
2209.0,4369,45,UPW NAAMA,SIDI-MOUSSA,ETAB  ,45036
2210.0,4370,45,UPW NAAMA,MECHERIA-NOUVELLE,ETAB  ,45037
2211.0,4371,45,UPW NAAMA,EL-BIODH-1er NOVEMBRE,ETAB  ,45038
2212.0,4372,45,UPW NAAMA,MECHERIA-MILOUDI-LAID,ETAB  ,45039
2213.0,4373,45,UPW NAAMA,AIN-SEFRA-ROUCHAM-MAAMAR,ETAB  ,45040
2214.0,4374,45,UPW NAAMA,AIN-SEFRA-TERRE,ETAB  ,45041
2215.0,4375,45,UPW NAAMA,MECHERIA-AIR,ETAB  ,45042
2216.0,4376,45,UPW NAAMA,MECHERIA-TERRE,ETAB  ,45043
2217.0,4377,45,UPW NAAMA,NAAMA-UNIVERSITE,ETAB  ,45044
,4526,1,UPW ADRAR,UPW ADRAR,ETAB  ,1999
,4527,7,UPW BISKRA,UPW BISKRA,ETAB  ,7999
,4528,4,UPW OUM EL BOUAGHI,UPW OUM EL BOUAGHI,ETAB  ,4999
,4529,3,UPW LAGHOUAT,UPW LAGHOUAT,ETAB  ,3999
,4530,2,UPW CHLEF,UPW CHLEF,ETAB  ,2999
,4531,8,UPW BECHAR,UPW BECHAR,ETAB  ,8999
,4532,11,UPW TAMANRASSET,UPW TAMANRASSET,ETAB  ,11999
,4533,12,UPW TEBESSA,UPW TEBESSA,ETAB  ,12999
,4534,14,UPW TIARET,UPW TIARET,ETAB  ,14999
,4535,17,UPW DJELFA,UPW DJELFA,ETAB  ,17999
,4536,18,UPW JIJEL,UPW JIJEL,ETAB  ,18999
,4537,24,UPW GUELMA,UPW GUELMA,ETAB  ,24999
,4538,34,UPW BORDJ BOU ARRERIDJ,UPW BORDJ BOU ARRERIDJ,ETAB  ,34999
,4539,32,UPW EL BAYADH,UPW EL BAYADH,ETAB  ,32999
,4540,33,UPW ILLIZI,UPW ILLIZI,ETAB  ,33999
,4541,30,UPW OUARGLA,UPW OUARGLA,ETAB  ,30999
,4542,37,UPW TINDOUF,UPW TINDOUF,ETAB  ,37999
,4543,38,UPW TISSEMSILT,UPW TISSEMSILT,ETAB  ,38999
,4544,40,UPW KHENCHELA,UPW KHENCHELA,ETAB  ,40999
,4545,43,UPW MILA,UPW MILA,ETAB  ,43999
,4546,44,UPW AIN DEFLA,UPW AIN DEFLA,ETAB  ,44999
,4547,45,UPW NAAMA,UPW NAAMA,ETAB  ,45999
,4548,47,UPW GHARDAIA,UPW GHARDAIA,ETAB  ,47999
,4549,28,UPW MSILA,UPW MSILA,ETAB  ,28999
,4550,36,UPW EL TARF,UPW EL TARF,ETAB  ,36999
,4551,39,UPW EL OUED,UPW EL OUED,ETAB  ,39999
,4552,48,UPW RELIZANE,UPW RELIZANE,ETAB  ,48999
,4558,41,UPW SOUK AHRAS,UPW SOUK AHRAS,ETAB  ,41999
3746.0,4562,35,UPW BOUMERDES,BOUMERDES-FACULTE-DES-SCIENCES,ETAB  ,35063
3747.0,4563,35,UPW BOUMERDES,BOUDOUAOU-FACULTE-DE-DROIT,ETAB  ,35064
3748.0,4564,35,UPW BOUMERDES,BOUDOUAOU-PLATEAU,ETAB  ,35065
4238.0,4565,26,UPW MEDEA,MEDEA GARE ROUTIERE,ETAB  ,26084
4239.0,4566,26,UPW MEDEA,MEDEA WAHIBA KEBAILI,ETAB  ,26085
4240.0,4567,26,UPW MEDEA,MEDEA HASSAN BEN MOULOUD,ETAB  ,26086
3749.0,4569,35,UPW BOUMERDES,ISSER EPJGN ,ETAB  ,35066
1786.0,4570,10,UPW BOUIRA,AIN-BESSEM-ZERDEB-MOHAMED,ETAB  ,10107
2221.0,4573,45,UPW NAAMA,NAAMA GARE ROUTIERE,ETAB  ,45048
,4575,8,UPW BECHAR,DCFR BECHAR,ETAB  ,8802
3609.0,4576,38,UPW TISSEMSILT,CENTRE UNIV EL WANCHARISSI,ETAB  ,38038
2166.0,4582,46,UPW AIN TEMOUCHENT ,OULHAÇA BELHADJ TAHAR KADA,ETAB  ,46062
2169.0,4583,46,UPW AIN TEMOUCHENT ,HAMMAM BOU HADJAR KERMAS AMEUR,ETAB  ,46065
2170.0,4584,46,UPW AIN TEMOUCHENT ,HAMMAM BOU HADJAR BENSAOULA BOUHADJAR,ETAB  ,46066
2171.0,4585,46,UPW AIN TEMOUCHENT ,EL MALEH BEN DERDOUR MOHAMED,ETAB  ,46067
440.0,4586,47,UPW GHARDAIA,CCP GHARDAIA,ETAB  ,47802
4913.0,4590,2,UPW CHLEF,HERENFA CHEIKH HABIB,ETAB  ,2096
1783.0,4594,10,UPW BOUIRA,BOUIRA-POLE-UNIVERSITAIRE,ETAB  ,10104
5175.0,4595,19,UPW SETIF,AIN EL KEBIRA-SIARI KHELIFA,ETAB  ,19139
4778.0,4596,17,UPW DJELFA,MESSAAD MOUSSAOUI EL MESOUAD,ETAB  ,17083
4777.0,4597,17,UPW DJELFA,BEN HAMED,ETAB  ,17082
4776.0,4598,17,UPW DJELFA,OUED EL SADER,ETAB  ,17081
4775.0,4599,17,UPW DJELFA,TOUAZI,ETAB  ,17080
2699.0,4601,2,UPW CHLEF,CHLEF-MOHAMED-KOUADRI,ETAB  ,2094
4912.0,4602,2,UPW CHLEF,AIN MERANE-TAHAR-MOHAMED,ETAB  ,2095
3620.0,4603,37,UPW TINDOUF,1er NOVEMBRE 54,ETAB  ,37009
3621.0,4604,37,UPW TINDOUF,1962-07-05 00:00:00,ETAB  ,37010
3622.0,4606,37,UPW TINDOUF,TINDOUF UNIVERSITE,ETAB  ,37011
1985.0,4607,37,UPW TINDOUF,GARE ROUTIER,ETAB  ,37012
3624.0,4609,37,UPW TINDOUF,CORONEL LOTFI,ETAB  ,37013
4915.0,4610,4,UPW OUM EL BOUAGHI,AIN BEIDA 20 AOUT,ETAB  ,4062
4914.0,4611,4,UPW OUM EL BOUAGHI,AIN MLILA 5 JUILLET,ETAB  ,4061
3843.0,4612,33,UPW ILLIZI,ILLIZI-IN-KOURS ,ETAB  ,33021
1976.0,4613,9,UPW BLIDA,BLIDA-UNIVERSITE 2,ETAB  ,9070
1977.0,4614,9,UPW BLIDA,BLIDA-GARNISON,ETAB  ,9071
1784.0,4615,10,UPW BOUIRA,BOUIRA-GARE-ROUTIERE,ETAB  ,10105
1785.0,4616,10,UPW BOUIRA,SOUR-EL-GHOZLANE-GARE-ROUTIERE,ETAB  ,10106
4917.0,4621,6,UPW BEJAIA,AMIZOUR-RESIDENCE-UNIVERSITAIRE 01,ETAB  ,6135
2943.0,4622,6,UPW BEJAIA,AOKAS-20-AOUT-1956,ETAB  ,6136
4918.0,4623,6,UPW BEJAIA,MEROUAHA,ETAB  ,6140
4919.0,4624,6,UPW BEJAIA,AKBOU-GUELDAMENE,ETAB  ,6141
4920.0,4625,6,UPW BEJAIA,AKFADOU,ETAB  ,6142
4841.0,4626,52,UPW BENI-ABBES,KERZAZ-ABOU-EL-KASSEM-SAED-ELLAH,ETAB  ,8060
